2024-04-23 14:00:18 status half-installed libjson-c5:arm64 0.17-1build1
2024-04-23 14:00:18 status unpacked libjson-c5:arm64 0.17-1build1
2024-04-23 14:00:18 install libcryptsetup12:arm64 <none> 2:2.7.0-1ubuntu4
2024-04-23 14:00:18 status half-installed libcryptsetup12:arm64 2:2.7.0-1ubuntu4
2024-04-23 14:00:18 status unpacked libcryptsetup12:arm64 2:2.7.0-1ubuntu4
2024-04-23 14:00:18 install libfdisk1:arm64 <none> 2.39.3-9ubuntu6
2024-04-23 14:00:18 status half-installed libfdisk1:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:18 status unpacked libfdisk1:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:18 install libkmod2:arm64 <none> 31+20240202-2ubuntu7
2024-04-23 14:00:18 status half-installed libkmod2:arm64 31+20240202-2ubuntu7
2024-04-23 14:00:18 status unpacked libkmod2:arm64 31+20240202-2ubuntu7
2024-04-23 14:00:18 install libsystemd-shared:arm64 <none> 255.4-1ubuntu8
2024-04-23 14:00:18 status half-installed libsystemd-shared:arm64 255.4-1ubuntu8
2024-04-23 14:00:18 status unpacked libsystemd-shared:arm64 255.4-1ubuntu8
2024-04-23 14:00:18 install systemd-dev:all <none> 255.4-1ubuntu8
2024-04-23 14:00:18 status half-installed systemd-dev:all 255.4-1ubuntu8
2024-04-23 14:00:18 status unpacked systemd-dev:all 255.4-1ubuntu8
2024-04-23 14:00:18 install systemd:arm64 <none> 255.4-1ubuntu8
2024-04-23 14:00:18 status half-installed systemd:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status unpacked systemd:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 startup packages configure
2024-04-23 14:00:19 configure libapparmor1:arm64 4.0.0-beta3-0ubuntu3 <none>
2024-04-23 14:00:19 status unpacked libapparmor1:arm64 4.0.0-beta3-0ubuntu3
2024-04-23 14:00:19 status half-configured libapparmor1:arm64 4.0.0-beta3-0ubuntu3
2024-04-23 14:00:19 status installed libapparmor1:arm64 4.0.0-beta3-0ubuntu3
2024-04-23 14:00:19 configure libargon2-1:arm64 0~20190702+dfsg-4build1 <none>
2024-04-23 14:00:19 status unpacked libargon2-1:arm64 0~20190702+dfsg-4build1
2024-04-23 14:00:19 status half-configured libargon2-1:arm64 0~20190702+dfsg-4build1
2024-04-23 14:00:19 status installed libargon2-1:arm64 0~20190702+dfsg-4build1
2024-04-23 14:00:19 configure libdevmapper1.02.1:arm64 2:1.02.185-3ubuntu3 <none>
2024-04-23 14:00:19 status unpacked libdevmapper1.02.1:arm64 2:1.02.185-3ubuntu3
2024-04-23 14:00:19 status half-configured libdevmapper1.02.1:arm64 2:1.02.185-3ubuntu3
2024-04-23 14:00:19 status installed libdevmapper1.02.1:arm64 2:1.02.185-3ubuntu3
2024-04-23 14:00:19 configure libjson-c5:arm64 0.17-1build1 <none>
2024-04-23 14:00:19 status unpacked libjson-c5:arm64 0.17-1build1
2024-04-23 14:00:19 status half-configured libjson-c5:arm64 0.17-1build1
2024-04-23 14:00:19 status installed libjson-c5:arm64 0.17-1build1
2024-04-23 14:00:19 configure libcryptsetup12:arm64 2:2.7.0-1ubuntu4 <none>
2024-04-23 14:00:19 status unpacked libcryptsetup12:arm64 2:2.7.0-1ubuntu4
2024-04-23 14:00:19 status half-configured libcryptsetup12:arm64 2:2.7.0-1ubuntu4
2024-04-23 14:00:19 status installed libcryptsetup12:arm64 2:2.7.0-1ubuntu4
2024-04-23 14:00:19 configure libfdisk1:arm64 2.39.3-9ubuntu6 <none>
2024-04-23 14:00:19 status unpacked libfdisk1:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:19 status half-configured libfdisk1:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:19 status installed libfdisk1:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:19 configure libkmod2:arm64 31+20240202-2ubuntu7 <none>
2024-04-23 14:00:19 status unpacked libkmod2:arm64 31+20240202-2ubuntu7
2024-04-23 14:00:19 status half-configured libkmod2:arm64 31+20240202-2ubuntu7
2024-04-23 14:00:19 status installed libkmod2:arm64 31+20240202-2ubuntu7
2024-04-23 14:00:19 configure libsystemd-shared:arm64 255.4-1ubuntu8 <none>
2024-04-23 14:00:19 status unpacked libsystemd-shared:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status half-configured libsystemd-shared:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status installed libsystemd-shared:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 configure systemd-dev:all 255.4-1ubuntu8 <none>
2024-04-23 14:00:19 status unpacked systemd-dev:all 255.4-1ubuntu8
2024-04-23 14:00:19 status half-configured systemd-dev:all 255.4-1ubuntu8
2024-04-23 14:00:19 status installed systemd-dev:all 255.4-1ubuntu8
2024-04-23 14:00:19 configure systemd:arm64 255.4-1ubuntu8 <none>
2024-04-23 14:00:19 status unpacked systemd:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status half-configured systemd:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status installed systemd:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 startup archives unpack
2024-04-23 14:00:19 install systemd-sysv:arm64 <none> 255.4-1ubuntu8
2024-04-23 14:00:19 status half-installed systemd-sysv:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status unpacked systemd-sysv:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 startup packages configure
2024-04-23 14:00:19 configure systemd-sysv:arm64 255.4-1ubuntu8 <none>
2024-04-23 14:00:19 status unpacked systemd-sysv:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status half-configured systemd-sysv:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status installed systemd-sysv:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 startup archives unpack
2024-04-23 14:00:19 install init:arm64 <none> 1.66ubuntu1
2024-04-23 14:00:19 status half-installed init:arm64 1.66ubuntu1
2024-04-23 14:00:19 status unpacked init:arm64 1.66ubuntu1
2024-04-23 14:00:19 install libpython3.12-minimal:arm64 <none> 3.12.3-1
2024-04-23 14:00:19 status half-installed libpython3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 status unpacked libpython3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 install libexpat1:arm64 <none> 2.6.1-2build1
2024-04-23 14:00:19 status half-installed libexpat1:arm64 2.6.1-2build1
2024-04-23 14:00:19 status unpacked libexpat1:arm64 2.6.1-2build1
2024-04-23 14:00:19 install python3.12-minimal:arm64 <none> 3.12.3-1
2024-04-23 14:00:19 status half-installed python3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 status triggers-pending systemd:arm64 255.4-1ubuntu8
2024-04-23 14:00:19 status unpacked python3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 startup packages configure
2024-04-23 14:00:19 configure libpython3.12-minimal:arm64 3.12.3-1 <none>
2024-04-23 14:00:19 status unpacked libpython3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 status half-configured libpython3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 status installed libpython3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 configure libexpat1:arm64 2.6.1-2build1 <none>
2024-04-23 14:00:19 status unpacked libexpat1:arm64 2.6.1-2build1
2024-04-23 14:00:19 status half-configured libexpat1:arm64 2.6.1-2build1
2024-04-23 14:00:19 status installed libexpat1:arm64 2.6.1-2build1
2024-04-23 14:00:19 configure python3.12-minimal:arm64 3.12.3-1 <none>
2024-04-23 14:00:19 status unpacked python3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:19 status half-configured python3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:20 status installed python3.12-minimal:arm64 3.12.3-1
2024-04-23 14:00:20 startup archives unpack
2024-04-23 14:00:20 install python3-minimal:arm64 <none> 3.12.3-0ubuntu1
2024-04-23 14:00:20 status half-installed python3-minimal:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:20 status unpacked python3-minimal:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:20 install media-types:all <none> 10.1.0
2024-04-23 14:00:20 status half-installed media-types:all 10.1.0
2024-04-23 14:00:20 status unpacked media-types:all 10.1.0
2024-04-23 14:00:20 install netbase:all <none> 6.4
2024-04-23 14:00:20 status half-installed netbase:all 6.4
2024-04-23 14:00:20 status unpacked netbase:all 6.4
2024-04-23 14:00:20 install tzdata:all <none> 2024a-2ubuntu1
2024-04-23 14:00:20 status half-installed tzdata:all 2024a-2ubuntu1
2024-04-23 14:00:20 status unpacked tzdata:all 2024a-2ubuntu1
2024-04-23 14:00:20 install libdb5.3t64:arm64 <none> 5.3.28+dfsg2-7
2024-04-23 14:00:20 status half-installed libdb5.3t64:arm64 5.3.28+dfsg2-7
2024-04-23 14:00:20 status unpacked libdb5.3t64:arm64 5.3.28+dfsg2-7
2024-04-23 14:00:20 install readline-common:all <none> 8.2-4build1
2024-04-23 14:00:20 status half-installed readline-common:all 8.2-4build1
2024-04-23 14:00:20 status unpacked readline-common:all 8.2-4build1
2024-04-23 14:00:20 install libreadline8t64:arm64 <none> 8.2-4build1
2024-04-23 14:00:20 status half-installed libreadline8t64:arm64 8.2-4build1
2024-04-23 14:00:20 status unpacked libreadline8t64:arm64 8.2-4build1
2024-04-23 14:00:20 install libsqlite3-0:arm64 <none> 3.45.1-1ubuntu2
2024-04-23 14:00:20 status half-installed libsqlite3-0:arm64 3.45.1-1ubuntu2
2024-04-23 14:00:20 status unpacked libsqlite3-0:arm64 3.45.1-1ubuntu2
2024-04-23 14:00:20 install libpython3.12-stdlib:arm64 <none> 3.12.3-1
2024-04-23 14:00:20 status half-installed libpython3.12-stdlib:arm64 3.12.3-1
2024-04-23 14:00:20 status unpacked libpython3.12-stdlib:arm64 3.12.3-1
2024-04-23 14:00:20 install python3.12:arm64 <none> 3.12.3-1
2024-04-23 14:00:20 status half-installed python3.12:arm64 3.12.3-1
2024-04-23 14:00:20 status unpacked python3.12:arm64 3.12.3-1
2024-04-23 14:00:20 install libpython3-stdlib:arm64 <none> 3.12.3-0ubuntu1
2024-04-23 14:00:20 status half-installed libpython3-stdlib:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:20 status unpacked libpython3-stdlib:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:20 startup packages configure
2024-04-23 14:00:20 configure python3-minimal:arm64 3.12.3-0ubuntu1 <none>
2024-04-23 14:00:20 status unpacked python3-minimal:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:20 status half-configured python3-minimal:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:21 status installed python3-minimal:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:21 startup archives unpack
2024-04-23 14:00:21 install python3:arm64 <none> 3.12.3-0ubuntu1
2024-04-23 14:00:21 status half-installed python3:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:21 status unpacked python3:arm64 3.12.3-0ubuntu1
2024-04-23 14:00:21 install adduser:all <none> 3.137ubuntu1
2024-04-23 14:00:21 status half-installed adduser:all 3.137ubuntu1
2024-04-23 14:00:21 status unpacked adduser:all 3.137ubuntu1
2024-04-23 14:00:21 startup packages configure
2024-04-23 14:00:21 configure adduser:all 3.137ubuntu1 <none>
2024-04-23 14:00:21 status unpacked adduser:all 3.137ubuntu1
2024-04-23 14:00:21 status half-configured adduser:all 3.137ubuntu1
2024-04-23 14:00:21 status installed adduser:all 3.137ubuntu1
2024-04-23 14:00:21 startup archives unpack
2024-04-23 14:00:21 install cron-daemon-common:all <none> 3.0pl1-184ubuntu2
2024-04-23 14:00:21 status half-installed cron-daemon-common:all 3.0pl1-184ubuntu2
2024-04-23 14:00:21 status unpacked cron-daemon-common:all 3.0pl1-184ubuntu2
2024-04-23 14:00:21 startup packages configure
2024-04-23 14:00:21 configure cron-daemon-common:all 3.0pl1-184ubuntu2 <none>
2024-04-23 14:00:21 status unpacked cron-daemon-common:all 3.0pl1-184ubuntu2
2024-04-23 14:00:21 status half-configured cron-daemon-common:all 3.0pl1-184ubuntu2
2024-04-23 14:00:21 status installed cron-daemon-common:all 3.0pl1-184ubuntu2
2024-04-23 14:00:21 startup archives unpack
2024-04-23 14:00:21 install cron:arm64 <none> 3.0pl1-184ubuntu2
2024-04-23 14:00:21 status half-installed cron:arm64 3.0pl1-184ubuntu2
2024-04-23 14:00:21 status unpacked cron:arm64 3.0pl1-184ubuntu2
2024-04-23 14:00:21 install libfuse3-3:arm64 <none> 3.14.0-5build1
2024-04-23 14:00:21 status half-installed libfuse3-3:arm64 3.14.0-5build1
2024-04-23 14:00:21 status unpacked libfuse3-3:arm64 3.14.0-5build1
2024-04-23 14:00:21 install fuse3:arm64 <none> 3.14.0-5build1
2024-04-23 14:00:21 status half-installed fuse3:arm64 3.14.0-5build1
2024-04-23 14:00:21 status unpacked fuse3:arm64 3.14.0-5build1
2024-04-23 14:00:21 install libntfs-3g89t64:arm64 <none> 1:2022.10.3-1.2ubuntu3
2024-04-23 14:00:21 status half-installed libntfs-3g89t64:arm64 1:2022.10.3-1.2ubuntu3
2024-04-23 14:00:21 status unpacked libntfs-3g89t64:arm64 1:2022.10.3-1.2ubuntu3
2024-04-23 14:00:21 startup packages configure
2024-04-23 14:00:21 configure libfuse3-3:arm64 3.14.0-5build1 <none>
2024-04-23 14:00:21 status unpacked libfuse3-3:arm64 3.14.0-5build1
2024-04-23 14:00:21 status half-configured libfuse3-3:arm64 3.14.0-5build1
2024-04-23 14:00:21 status installed libfuse3-3:arm64 3.14.0-5build1
2024-04-23 14:00:21 configure fuse3:arm64 3.14.0-5build1 <none>
2024-04-23 14:00:21 status unpacked fuse3:arm64 3.14.0-5build1
2024-04-23 14:00:21 status half-configured fuse3:arm64 3.14.0-5build1
2024-04-23 14:00:21 status installed fuse3:arm64 3.14.0-5build1
2024-04-23 14:00:21 startup archives unpack
2024-04-23 14:00:21 install ntfs-3g:arm64 <none> 1:2022.10.3-1.2ubuntu3
2024-04-23 14:00:21 status half-installed ntfs-3g:arm64 1:2022.10.3-1.2ubuntu3
2024-04-23 14:00:21 status unpacked ntfs-3g:arm64 1:2022.10.3-1.2ubuntu3
2024-04-23 14:00:21 install libpopt0:arm64 <none> 1.19+dfsg-1build1
2024-04-23 14:00:21 status half-installed libpopt0:arm64 1.19+dfsg-1build1
2024-04-23 14:00:21 status unpacked libpopt0:arm64 1.19+dfsg-1build1
2024-04-23 14:00:21 install rsync:arm64 <none> 3.2.7-1ubuntu1
2024-04-23 14:00:21 status half-installed rsync:arm64 3.2.7-1ubuntu1
2024-04-23 14:00:21 status unpacked rsync:arm64 3.2.7-1ubuntu1
2024-04-23 14:00:21 install uuid-runtime:arm64 <none> 2.39.3-9ubuntu6
2024-04-23 14:00:21 status half-installed uuid-runtime:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:21 status unpacked uuid-runtime:arm64 2.39.3-9ubuntu6
2024-04-23 14:00:21 install libglib2.0-0t64:arm64 <none> 2.80.0-6ubuntu1
2024-04-23 14:00:21 status half-installed libglib2.0-0t64:arm64 2.80.0-6ubuntu1
2024-04-23 14:00:21 status unpacked libglib2.0-0t64:arm64 2.80.0-6ubuntu1
2024-04-23 14:00:21 install gir1.2-glib-2.0:arm64 <none> 2.80.0-6ubuntu1
2024-04-23 14:00:21 status half-installed gir1.2-glib-2.0:arm64 2.80.0-6ubuntu1
2024-04-23 14:00:21 status unpacked gir1.2-glib-2.0:arm64 2.80.0-6ubuntu1
2024-04-23 14:00:21 install python-apt-common:all <none> 2.7.7ubuntu1
2024-04-23 14:00:21 status half-installed python-apt-common:all 2.7.7ubuntu1
2024-04-23 14:00:21 status unpacked python-apt-common:all 2.7.7ubuntu1
2024-04-23 14:00:21 install distro-info-data:all <none> 0.60
2024-04-23 14:00:21 status half-installed distro-info-data:all 0.60
2024-04-23 14:00:21 status unpacked distro-info-data:all 0.60
2024-04-23 14:00:21 install python3-apt:arm64 <none> 2.7.7ubuntu1
2024-04-23 14:00:21 status half-installed python3-apt:arm64 2.7.7ubuntu1
2024-04-23 14:00:21 status unpacked python3-apt:arm64 2.7.7ubuntu1
2024-04-23 14:00:21 install openssl:arm64 <none> 3.0.13-0ubuntu3
2024-04-23 14:00:21 status half-installed openssl:arm64 3.0.13-0ubuntu3
2024-04-23 14:00:21 status unpacked openssl:arm64 3.0.13-0ubuntu3
2024-04-23 14:00:21 install ca-certificates:all <none> 20240203
2024-04-23 14:00:21 status half-installed ca-certificates:all 20240203
2024-04-23 14:00:21 status unpacked ca-certificates:all 20240203
2024-04-23 14:00:21 install python3-pyparsing:all <none> 3.1.1-1
2024-04-23 14:00:21 status half-installed python3-pyparsing:all 3.1.1-1
2024-04-23 14:00:21 status unpacked python3-pyparsing:all 3.1.1-1
2024-04-23 14:00:21 install python3-httplib2:all <none> 0.20.4-3
2024-04-23 14:00:21 status half-installed python3-httplib2:all 0.20.4-3
2024-04-23 14:00:21 status unpacked python3-httplib2:all 0.20.4-3
2024-04-23 14:00:21 install python3-pkg-resources:all <none> 68.1.2-2ubuntu1
2024-04-23 14:00:21 status half-installed python3-pkg-resources:all 68.1.2-2ubuntu1
2024-04-23 14:00:21 status unpacked python3-pkg-resources:all 68.1.2-2ubuntu1
2024-04-23 14:00:21 install python3-lazr.uri:all <none> 1.0.6-3
2024-04-23 14:00:21 status half-installed python3-lazr.uri:all 1.0.6-3
2024-04-23 14:00:21 status unpacked python3-lazr.uri:all 1.0.6-3
2024-04-23 14:00:21 install python3-wadllib:all <none> 1.3.6-5
2024-04-23 14:00:21 status half-installed python3-wadllib:all 1.3.6-5
2024-04-23 14:00:21 status unpacked python3-wadllib:all 1.3.6-5
2024-04-23 14:00:21 install lsb-release:all <none> 12.0-2
2024-04-23 14:00:21 status half-installed lsb-release:all 12.0-2
2024-04-23 14:00:21 status unpacked lsb-release:all 12.0-2
2024-04-23 14:00:21 install python3-distro:all <none> 1.9.0-1
2024-04-23 14:00:21 status half-installed python3-distro:all 1.9.0-1
2024-04-23 14:00:21 status unpacked python3-distro:all 1.9.0-1
2024-04-23 14:00:21 install python3-blinker:all <none> 1.7.0-1
2024-04-23 14:00:21 status half-installed python3-blinker:all 1.7.0-1
2024-04-23 14:00:21 status unpacked python3-blinker:all 1.7.0-1
2024-04-23 14:00:21 install python3-cffi-backend:arm64 <none> 1.16.0-2build1
2024-04-23 14:00:21 status half-installed python3-cffi-backend:arm64 1.16.0-2build1
2024-04-23 14:00:21 status unpacked python3-cffi-backend:arm64 1.16.0-2build1
2024-04-23 14:00:21 install python3-cryptography:arm64 <none> 41.0.7-4build3
2024-04-23 14:00:21 status half-installed python3-cryptography:arm64 41.0.7-4build3
2024-04-23 14:00:22 status unpacked python3-cryptography:arm64 41.0.7-4build3
2024-04-23 14:00:22 install python3-jwt:all <none> 2.7.0-1
2024-04-23 14:00:22 status half-installed python3-jwt:all 2.7.0-1
2024-04-23 14:00:22 status unpacked python3-jwt:all 2.7.0-1
2024-04-23 14:00:22 install python3-oauthlib:all <none> 3.2.2-1
2024-04-23 14:00:22 status half-installed python3-oauthlib:all 3.2.2-1
2024-04-23 14:00:22 status unpacked python3-oauthlib:all 3.2.2-1
2024-04-23 14:00:22 install python3-lazr.restfulclient:all <none> 0.14.6-1
2024-04-23 14:00:22 status half-installed python3-lazr.restfulclient:all 0.14.6-1
2024-04-23 14:00:22 status unpacked python3-lazr.restfulclient:all 0.14.6-1
2024-04-23 14:00:22 install python3-six:all <none> 1.16.0-4
2024-04-23 14:00:22 status half-installed python3-six:all 1.16.0-4
2024-04-23 14:00:22 status unpacked python3-six:all 1.16.0-4
2024-04-23 14:00:22 install python3-launchpadlib:all <none> 1.11.0-6
2024-04-23 14:00:22 status half-installed python3-launchpadlib:all 1.11.0-6
2024-04-23 14:00:22 status unpacked python3-launchpadlib:all 1.11.0-6
2024-04-23 14:00:22 install python3-problem-report:all <none> 2.28.1-0ubuntu2
2024-04-23 14:00:22 status half-installed python3-problem-report:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 status unpacked python3-problem-report:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 install python3-certifi:all <none> 2023.11.17-1
2024-04-23 14:00:22 status half-installed python3-certifi:all 2023.11.17-1
2024-04-23 14:00:22 status unpacked python3-certifi:all 2023.11.17-1
2024-04-23 14:00:22 install python3-chardet:all <none> 5.2.0+dfsg-1
2024-04-23 14:00:22 status half-installed python3-chardet:all 5.2.0+dfsg-1
2024-04-23 14:00:22 status unpacked python3-chardet:all 5.2.0+dfsg-1
2024-04-23 14:00:22 install python3-idna:all <none> 3.6-2
2024-04-23 14:00:22 status half-installed python3-idna:all 3.6-2
2024-04-23 14:00:22 status unpacked python3-idna:all 3.6-2
2024-04-23 14:00:22 install python3-urllib3:all <none> 2.0.7-1
2024-04-23 14:00:22 status half-installed python3-urllib3:all 2.0.7-1
2024-04-23 14:00:22 status unpacked python3-urllib3:all 2.0.7-1
2024-04-23 14:00:22 install python3-requests:all <none> 2.31.0+dfsg-1ubuntu1
2024-04-23 14:00:22 status half-installed python3-requests:all 2.31.0+dfsg-1ubuntu1
2024-04-23 14:00:22 status unpacked python3-requests:all 2.31.0+dfsg-1ubuntu1
2024-04-23 14:00:22 install libyaml-0-2:arm64 <none> 0.2.5-1build1
2024-04-23 14:00:22 status half-installed libyaml-0-2:arm64 0.2.5-1build1
2024-04-23 14:00:22 status unpacked libyaml-0-2:arm64 0.2.5-1build1
2024-04-23 14:00:22 install python3-yaml:arm64 <none> 6.0.1-2build2
2024-04-23 14:00:22 status half-installed python3-yaml:arm64 6.0.1-2build2
2024-04-23 14:00:22 status unpacked python3-yaml:arm64 6.0.1-2build2
2024-04-23 14:00:22 install python3-apport:all <none> 2.28.1-0ubuntu2
2024-04-23 14:00:22 status half-installed python3-apport:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 status unpacked python3-apport:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 install libgirepository-1.0-1:arm64 <none> 1.80.1-1
2024-04-23 14:00:22 status half-installed libgirepository-1.0-1:arm64 1.80.1-1
2024-04-23 14:00:22 status unpacked libgirepository-1.0-1:arm64 1.80.1-1
2024-04-23 14:00:22 install gir1.2-girepository-2.0:arm64 <none> 1.80.1-1
2024-04-23 14:00:22 status half-installed gir1.2-girepository-2.0:arm64 1.80.1-1
2024-04-23 14:00:22 status unpacked gir1.2-girepository-2.0:arm64 1.80.1-1
2024-04-23 14:00:22 install python3-gi:arm64 <none> 3.48.2-1
2024-04-23 14:00:22 status half-installed python3-gi:arm64 3.48.2-1
2024-04-23 14:00:22 status unpacked python3-gi:arm64 3.48.2-1
2024-04-23 14:00:22 install apport:all <none> 2.28.1-0ubuntu2
2024-04-23 14:00:22 status half-installed apport:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 status unpacked apport:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 install apport-core-dump-handler:all <none> 2.28.1-0ubuntu2
2024-04-23 14:00:22 status half-installed apport-core-dump-handler:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 status unpacked apport-core-dump-handler:all 2.28.1-0ubuntu2
2024-04-23 14:00:22 install libmpfr6:arm64 <none> 4.2.1-1build1
2024-04-23 14:00:22 status half-installed libmpfr6:arm64 4.2.1-1build1
2024-04-23 14:00:22 status unpacked libmpfr6:arm64 4.2.1-1build1
2024-04-23 14:00:22 install libsigsegv2:arm64 <none> 2.14-1ubuntu2
2024-04-23 14:00:22 status half-installed libsigsegv2:arm64 2.14-1ubuntu2
2024-04-23 14:00:22 status unpacked libsigsegv2:arm64 2.14-1ubuntu2
2024-04-23 14:00:22 startup packages configure
2024-04-23 14:00:22 configure libmpfr6:arm64 4.2.1-1build1 <none>
2024-04-23 14:00:22 status unpacked libmpfr6:arm64 4.2.1-1build1
2024-04-23 14:00:22 status half-configured libmpfr6:arm64 4.2.1-1build1
2024-04-23 14:00:22 status installed libmpfr6:arm64 4.2.1-1build1
2024-04-23 14:00:22 configure readline-common:all 8.2-4build1 <none>
2024-04-23 14:00:22 status unpacked readline-common:all 8.2-4build1
2024-04-23 14:00:22 status half-configured readline-common:all 8.2-4build1
2024-04-23 14:00:22 status installed readline-common:all 8.2-4build1
2024-04-23 14:00:22 configure libreadline8t64:arm64 8.2-4build1 <none>
2024-04-23 14:00:22 status unpacked libreadline8t64:arm64 8.2-4build1
2024-04-23 14:00:22 status half-configured libreadline8t64:arm64 8.2-4build1
2024-04-23 14:00:22 status installed libreadline8t64:arm64 8.2-4build1
2024-04-23 14:00:22 configure libsigsegv2:arm64 2.14-1ubuntu2 <none>
2024-04-23 14:00:22 status unpacked libsigsegv2:arm64 2.14-1ubuntu2
2024-04-23 14:00:22 status half-configured libsigsegv2:arm64 2.14-1ubuntu2
2024-04-23 14:00:22 status installed libsigsegv2:arm64 2.14-1ubuntu2
2024-04-23 14:00:22 startup archives unpack
2024-04-23 14:00:22 install gawk:arm64 <none> 1:5.2.1-2build3
2024-04-23 14:00:22 status half-installed gawk:arm64 1:5.2.1-2build3
2024-04-23 14:00:22 status unpacked gawk:arm64 1:5.2.1-2build3
2024-04-23 14:00:22 install libopeniscsiusr:arm64 <none> 2.1.9-3ubuntu4
2024-04-23 14:00:22 status half-installed libopeniscsiusr:arm64 2.1.9-3ubuntu4
2024-04-23 14:00:22 status unpacked libopeniscsiusr:arm64 2.1.9-3ubuntu4
2024-04-23 14:00:22 install udev:arm64 <none> 255.4-1ubuntu8
2024-04-23 14:00:22 status half-installed udev:arm64 255.4-1ubuntu8
2024-04-23 14:00:22 status unpacked udev:arm64 255.4-1ubuntu8
2024-04-23 14:00:22 install libisns0t64:arm64 <none> 0.101-0.3build3
2024-04-23 14:00:22 status half-installed libisns0t64:arm64 0.101-0.3build3
2024-04-23 14:00:22 status unpacked libisns0t64:arm64 0.101-0.3build3
2024-04-23 14:00:22 install open-iscsi:arm64 <none> 2.1.9-3ubuntu4
2024-04-23 14:00:22 status half-installed open-iscsi:arm64 2.1.9-3ubuntu4
2024-04-23 14:00:23 status unpacked open-iscsi:arm64 2.1.9-3ubuntu4
2024-04-23 14:00:23 install libbsd0:arm64 <none> 0.12.1-1build1
2024-04-23 14:00:23 status half-installed libbsd0:arm64 0.12.1-1build1
2024-04-23 14:00:23 status unpacked libbsd0:arm64 0.12.1-1build1
2024-04-23 14:00:23 install libedit2:arm64 <none> 3.1-20230828-1build1
2024-04-23 14:00:23 status half-installed libedit2:arm64 3.1-20230828-1build1
2024-04-23 14:00:23 status unpacked libedit2:arm64 3.1-20230828-1build1
2024-04-23 14:00:23 install libcbor0.10:arm64 <none> 0.10.2-1.2ubuntu2
2024-04-23 14:00:23 status half-installed libcbor0.10:arm64 0.10.2-1.2ubuntu2
2024-04-23 14:00:23 status unpacked libcbor0.10:arm64 0.10.2-1.2ubuntu2
2024-04-23 14:00:23 install libfido2-1:arm64 <none> 1.14.0-1build3
2024-04-23 14:00:23 status half-installed libfido2-1:arm64 1.14.0-1build3
2024-04-23 14:00:23 status unpacked libfido2-1:arm64 1.14.0-1build3
2024-04-23 14:00:23 install libkrb5support0:arm64 <none> 1.20.1-6ubuntu2
2024-04-23 14:00:23 status half-installed libkrb5support0:arm64 1.20.1-6ubuntu2
2024-04-23 14:00:23 status unpacked libkrb5support0:arm64 1.20.1-6ubuntu2
2024-04-23 14:00:23 install libk5crypto3:arm64 <none> 1.20.1-6ubuntu2
2024-04-23 14:00:23 status half-installed libk5crypto3:arm64 1.20.1-6ubuntu2
2024-04-23 14:00:23 status unpacked libk5crypto3:arm64 1.20.1-6ubuntu2
2024-04-23 14:00:23 install libkeyutils1:arm64 <none> 1.6.3-3build1
2024-04-23 14:00:23 status half-installed libkeyutils1:arm64 1.6.3-3build1
